"region","species_name","species_qualified","cuid","cu_name_pse","year","observed_count"
"Nass","Coho","CO",409,"Upper Nass",1932,0
"Nass","Coho","CO",409,"Upper Nass",1933,0
"Nass","Coho","CO",409,"Upper Nass",1934,1000
"Nass","Coho","CO",409,"Upper Nass",1935,0
"Nass","Coho","CO",409,"Upper Nass",1936,0
"Nass","Coho","CO",409,"Upper Nass",1937,0
"Nass","Coho","CO",409,"Upper Nass",1938,0
"Nass","Coho","CO",409,"Upper Nass",1945,0
"Nass","Coho","CO",409,"Upper Nass",1950,0
"Nass","Coho","CO",409,"Upper Nass",1951,0
"Nass","Coho","CO",409,"Upper Nass",1952,0
"Nass","Coho","CO",409,"Upper Nass",1953,0
"Nass","Coho","CO",409,"Upper Nass",1954,0
"Nass","Coho","CO",409,"Upper Nass",1955,0
"Nass","Coho","CO",409,"Upper Nass",1956,0
"Nass","Coho","CO",409,"Upper Nass",1957,0
"Nass","Coho","CO",409,"Upper Nass",1958,0
"Nass","Coho","CO",409,"Upper Nass",1959,0
"Nass","Coho","CO",409,"Upper Nass",1960,0
"Nass","Coho","CO",409,"Upper Nass",1961,0
"Nass","Coho","CO",409,"Upper Nass",1962,0
"Nass","Coho","CO",409,"Upper Nass",1963,0
"Nass","Coho","CO",409,"Upper Nass",1964,0
"Nass","Coho","CO",409,"Upper Nass",1965,7000
"Nass","Coho","CO",409,"Upper Nass",1966,1150
"Nass","Coho","CO",409,"Upper Nass",1967,2250
"Nass","Coho","CO",409,"Upper Nass",1968,7000
"Nass","Coho","CO",409,"Upper Nass",1969,11750
"Nass","Coho","CO",409,"Upper Nass",1970,7750
"Nass","Coho","CO",409,"Upper Nass",1971,10900
"Nass","Coho","CO",409,"Upper Nass",1972,6500
"Nass","Coho","CO",409,"Upper Nass",1973,2575
"Nass","Coho","CO",409,"Upper Nass",1974,3100
"Nass","Coho","CO",409,"Upper Nass",1975,7010
"Nass","Coho","CO",409,"Upper Nass",1976,7125
"Nass","Coho","CO",409,"Upper Nass",1977,6425
"Nass","Coho","CO",409,"Upper Nass",1978,8300
"Nass","Coho","CO",409,"Upper Nass",1979,4830
"Nass","Coho","CO",409,"Upper Nass",1980,6775
"Nass","Coho","CO",409,"Upper Nass",1981,8120
"Nass","Coho","CO",409,"Upper Nass",1982,5820
"Nass","Coho","CO",409,"Upper Nass",1983,4225
"Nass","Coho","CO",409,"Upper Nass",1984,4925
"Nass","Coho","CO",409,"Upper Nass",1985,12039
"Nass","Coho","CO",409,"Upper Nass",1986,13500
"Nass","Coho","CO",409,"Upper Nass",1987,6000
"Nass","Coho","CO",409,"Upper Nass",1988,1181
"Nass","Coho","CO",409,"Upper Nass",1989,4200
"Nass","Coho","CO",409,"Upper Nass",1990,6470
"Nass","Coho","CO",409,"Upper Nass",1991,432
"Nass","Coho","CO",409,"Upper Nass",1992,4507
"Nass","Coho","CO",409,"Upper Nass",1993,1590
"Nass","Coho","CO",409,"Upper Nass",1994,3574
"Nass","Coho","CO",409,"Upper Nass",1995,1792
"Nass","Coho","CO",409,"Upper Nass",1996,1957
"Nass","Coho","CO",409,"Upper Nass",1997,661
"Nass","Coho","CO",409,"Upper Nass",1998,1990
"Nass","Coho","CO",409,"Upper Nass",1999,2974
"Nass","Coho","CO",409,"Upper Nass",2000,1434
"Nass","Coho","CO",409,"Upper Nass",2001,5942
"Nass","Coho","CO",409,"Upper Nass",2002,6364
"Nass","Coho","CO",409,"Upper Nass",2003,3907
"Nass","Coho","CO",409,"Upper Nass",2004,4172
"Nass","Coho","CO",409,"Upper Nass",2005,7318
"Nass","Coho","CO",409,"Upper Nass",2006,7115
"Nass","Coho","CO",409,"Upper Nass",2007,2519
"Nass","Coho","CO",409,"Upper Nass",2008,3901
"Nass","Coho","CO",409,"Upper Nass",2009,5502
"Nass","Coho","CO",409,"Upper Nass",2010,4329
"Nass","Coho","CO",409,"Upper Nass",2011,2601
"Nass","Coho","CO",409,"Upper Nass",2012,5135
"Nass","Coho","CO",409,"Upper Nass",2013,5934
"Nass","Coho","CO",409,"Upper Nass",2014,8651
"Nass","Coho","CO",409,"Upper Nass",2015,3011
"Nass","Coho","CO",409,"Upper Nass",2016,7684
"Nass","Coho","CO",409,"Upper Nass",2017,10415
"Nass","Coho","CO",409,"Upper Nass",2018,2509
"Nass","Coho","CO",409,"Upper Nass",2019,6178
"Nass","Coho","CO",409,"Upper Nass",2020,727
"Nass","Coho","CO",409,"Upper Nass",2021,5707.7633974
"Nass","Coho","CO",409,"Upper Nass",2022,10555
"Nass","Coho","CO",409,"Upper Nass",2023,286
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1921,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1923,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1925,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1927,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1929,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1931,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1933,0
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1935,107825
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1937,42350
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1939,35850
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1941,36650
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1943,25800
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1945,295250
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1947,19450
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1949,58700
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1951,121050
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1953,15050
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1955,46625
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1957,14725
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1959,97062
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1961,209175
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1963,172425
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1965,276100
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1967,62365
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1969,44225
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1971,131525
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1973,65700
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1975,138165
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1977,227130
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1979,50625
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1981,204206
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1983,731805
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1985,499121
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1987,361820
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1989,633750
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1991,375200
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1993,310200
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1995,339350
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1997,215787
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",1999,459700
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2001,807380
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2003,806352
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2005,922915
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2007,565359
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2009,618205
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2011,58743
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2013,450500
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2015,190156
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2017,59605
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2019,117517
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2021,380120
"Nass","Pink","PKO",414,"Nass-Portland-Observatory (odd)",2023,457695
"Nass","Pink","PKE",412,"Upper Nass (even)",1930,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1950,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1952,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1954,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1956,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1958,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1960,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1962,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1964,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1966,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1968,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1970,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1972,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1974,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1976,1050
"Nass","Pink","PKE",412,"Upper Nass (even)",1978,30
"Nass","Pink","PKE",412,"Upper Nass (even)",1980,1100
"Nass","Pink","PKE",412,"Upper Nass (even)",1982,200
"Nass","Pink","PKE",412,"Upper Nass (even)",1984,100
"Nass","Pink","PKE",412,"Upper Nass (even)",1986,745
"Nass","Pink","PKE",412,"Upper Nass (even)",1988,200
"Nass","Pink","PKE",412,"Upper Nass (even)",1990,368
"Nass","Pink","PKE",412,"Upper Nass (even)",1992,510
"Nass","Pink","PKE",412,"Upper Nass (even)",1994,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1996,0
"Nass","Pink","PKE",412,"Upper Nass (even)",1998,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2000,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2002,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2004,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2006,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2008,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2010,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2012,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2014,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2016,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2018,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2020,0
"Nass","Pink","PKE",412,"Upper Nass (even)",2022,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1931,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1951,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1953,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1955,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1957,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1959,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1961,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1963,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1965,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1967,1500
"Nass","Pink","PKO",415,"Upper Nass (odd)",1969,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1971,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1973,86
"Nass","Pink","PKO",415,"Upper Nass (odd)",1975,93
"Nass","Pink","PKO",415,"Upper Nass (odd)",1977,25
"Nass","Pink","PKO",415,"Upper Nass (odd)",1979,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1981,200
"Nass","Pink","PKO",415,"Upper Nass (odd)",1983,300
"Nass","Pink","PKO",415,"Upper Nass (odd)",1985,264
"Nass","Pink","PKO",415,"Upper Nass (odd)",1987,3546
"Nass","Pink","PKO",415,"Upper Nass (odd)",1989,320
"Nass","Pink","PKO",415,"Upper Nass (odd)",1991,350
"Nass","Pink","PKO",415,"Upper Nass (odd)",1993,102
"Nass","Pink","PKO",415,"Upper Nass (odd)",1995,67
"Nass","Pink","PKO",415,"Upper Nass (odd)",1997,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",1999,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",2001,2
"Nass","Pink","PKO",415,"Upper Nass (odd)",2003,4
"Nass","Pink","PKO",415,"Upper Nass (odd)",2005,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",2007,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",2009,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",2011,5
"Nass","Pink","PKO",415,"Upper Nass (odd)",2013,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",2015,0
"Nass","Pink","PKO",415,"Upper Nass (odd)",2017,3
"Nass","Pink","PKO",415,"Upper Nass (odd)",2019,0
"Nass","Sockeye","SEL",420,"Bowser",1950,0
"Nass","Sockeye","SEL",420,"Bowser",1951,0
"Nass","Sockeye","SEL",420,"Bowser",1952,0
"Nass","Sockeye","SEL",420,"Bowser",1953,0
"Nass","Sockeye","SEL",420,"Bowser",1954,0
"Nass","Sockeye","SEL",420,"Bowser",1955,0
"Nass","Sockeye","SEL",420,"Bowser",1956,0
"Nass","Sockeye","SEL",420,"Bowser",1957,0
"Nass","Sockeye","SEL",420,"Bowser",1958,0
"Nass","Sockeye","SEL",420,"Bowser",1959,0
"Nass","Sockeye","SEL",420,"Bowser",1960,0
"Nass","Sockeye","SEL",420,"Bowser",1961,0
"Nass","Sockeye","SEL",420,"Bowser",1962,0
"Nass","Sockeye","SEL",420,"Bowser",1963,0
"Nass","Sockeye","SEL",420,"Bowser",1964,18000
"Nass","Sockeye","SEL",420,"Bowser",1965,22000
"Nass","Sockeye","SEL",420,"Bowser",1966,23000
"Nass","Sockeye","SEL",420,"Bowser",1967,23500
"Nass","Sockeye","SEL",420,"Bowser",1968,6100
"Nass","Sockeye","SEL",420,"Bowser",1969,21000
"Nass","Sockeye","SEL",420,"Bowser",1970,13675
"Nass","Sockeye","SEL",420,"Bowser",1971,23000
"Nass","Sockeye","SEL",420,"Bowser",1972,29341
"Nass","Sockeye","SEL",420,"Bowser",1973,42045
"Nass","Sockeye","SEL",420,"Bowser",1974,22244
"Nass","Sockeye","SEL",420,"Bowser",1975,10779
"Nass","Sockeye","SEL",420,"Bowser",1976,21875
"Nass","Sockeye","SEL",420,"Bowser",1977,120645
"Nass","Sockeye","SEL",420,"Bowser",1978,23090
"Nass","Sockeye","SEL",420,"Bowser",1979,8100
"Nass","Sockeye","SEL",420,"Bowser",1980,6235
"Nass","Sockeye","SEL",420,"Bowser",1981,30000
"Nass","Sockeye","SEL",420,"Bowser",1982,30000
"Nass","Sockeye","SEL",420,"Bowser",1983,10000
"Nass","Sockeye","SEL",420,"Bowser",1984,29000
"Nass","Sockeye","SEL",420,"Bowser",1985,36040
"Nass","Sockeye","SEL",420,"Bowser",1986,35673
"Nass","Sockeye","SEL",420,"Bowser",1987,29648
"Nass","Sockeye","SEL",420,"Bowser",1988,14276
"Nass","Sockeye","SEL",420,"Bowser",1989,41032
"Nass","Sockeye","SEL",420,"Bowser",1990,15688
"Nass","Sockeye","SEL",420,"Bowser",1991,14018
"Nass","Sockeye","SEL",420,"Bowser",1992,43446
"Nass","Sockeye","SEL",420,"Bowser",1993,17890
"Nass","Sockeye","SEL",420,"Bowser",1994,9252
"Nass","Sockeye","SEL",420,"Bowser",1995,27838
"Nass","Sockeye","SEL",420,"Bowser",1996,35743
"Nass","Sockeye","SEL",420,"Bowser",1997,66625
"Nass","Sockeye","SEL",420,"Bowser",1998,21385
"Nass","Sockeye","SEL",420,"Bowser",1999,3000
"Nass","Sockeye","SEL",420,"Bowser",2000,0
"Nass","Sockeye","SEL",420,"Bowser",2001,0
"Nass","Sockeye","SEL",420,"Bowser",2002,0
"Nass","Sockeye","SEL",420,"Bowser",2003,0
"Nass","Sockeye","SEL",420,"Bowser",2004,0
"Nass","Sockeye","SEL",420,"Bowser",2005,0
"Nass","Sockeye","SEL",420,"Bowser",2006,0
"Nass","Sockeye","SEL",420,"Bowser",2007,0
"Nass","Sockeye","SEL",420,"Bowser",2008,0
"Nass","Sockeye","SEL",420,"Bowser",2009,0
"Nass","Sockeye","SEL",420,"Bowser",2010,0
"Nass","Sockeye","SEL",420,"Bowser",2011,0
"Nass","Sockeye","SEL",420,"Bowser",2012,0
"Nass","Sockeye","SEL",420,"Bowser",2013,0
"Nass","Sockeye","SEL",420,"Bowser",2014,0
"Nass","Sockeye","SEL",420,"Bowser",2015,0
"Nass","Sockeye","SEL",418,"Clements",1932,0
"Nass","Sockeye","SEL",418,"Clements",1933,0
"Nass","Sockeye","SEL",418,"Clements",1939,75
"Nass","Sockeye","SEL",418,"Clements",1940,75
"Nass","Sockeye","SEL",418,"Clements",1941,200
"Nass","Sockeye","SEL",418,"Clements",1942,75
"Nass","Sockeye","SEL",418,"Clements",1943,75
"Nass","Sockeye","SEL",418,"Clements",1944,75
"Nass","Sockeye","SEL",418,"Clements",1945,400
"Nass","Sockeye","SEL",418,"Clements",1946,200
"Nass","Sockeye","SEL",418,"Clements",1947,200
"Nass","Sockeye","SEL",418,"Clements",1948,400
"Nass","Sockeye","SEL",418,"Clements",1949,200
"Nass","Sockeye","SEL",418,"Clements",1950,75
"Nass","Sockeye","SEL",418,"Clements",1951,200
"Nass","Sockeye","SEL",418,"Clements",1952,400
"Nass","Sockeye","SEL",418,"Clements",1953,400
"Nass","Sockeye","SEL",418,"Clements",1954,75
"Nass","Sockeye","SEL",418,"Clements",1955,75
"Nass","Sockeye","SEL",418,"Clements",1956,200
"Nass","Sockeye","SEL",418,"Clements",1957,200
"Nass","Sockeye","SEL",418,"Clements",1958,400
"Nass","Sockeye","SEL",418,"Clements",1959,2500
"Nass","Sockeye","SEL",418,"Clements",1960,2000
"Nass","Sockeye","SEL",418,"Clements",1961,3500
"Nass","Sockeye","SEL",418,"Clements",1962,1500
"Nass","Sockeye","SEL",418,"Clements",1963,750
"Nass","Sockeye","SEL",418,"Clements",1964,200
"Nass","Sockeye","SEL",418,"Clements",1965,750
"Nass","Sockeye","SEL",418,"Clements",1966,3500
"Nass","Sockeye","SEL",418,"Clements",1967,400
"Nass","Sockeye","SEL",418,"Clements",1968,750
"Nass","Sockeye","SEL",418,"Clements",1969,200
"Nass","Sockeye","SEL",418,"Clements",1970,1500
"Nass","Sockeye","SEL",418,"Clements",1971,750
"Nass","Sockeye","SEL",418,"Clements",1972,1500
"Nass","Sockeye","SEL",418,"Clements",1973,600
"Nass","Sockeye","SEL",418,"Clements",1974,500
"Nass","Sockeye","SEL",418,"Clements",1975,0
"Nass","Sockeye","SEL",418,"Clements",1976,600
"Nass","Sockeye","SEL",418,"Clements",1977,550
"Nass","Sockeye","SEL",418,"Clements",1978,500
"Nass","Sockeye","SEL",418,"Clements",1979,50
"Nass","Sockeye","SEL",418,"Clements",1980,250
"Nass","Sockeye","SEL",418,"Clements",1981,150
"Nass","Sockeye","SEL",418,"Clements",1982,0
"Nass","Sockeye","SEL",418,"Clements",1983,50
"Nass","Sockeye","SEL",418,"Clements",1984,100
"Nass","Sockeye","SEL",418,"Clements",1985,0
"Nass","Sockeye","SEL",418,"Clements",1986,25
"Nass","Sockeye","SEL",418,"Clements",1987,25
"Nass","Sockeye","SEL",418,"Clements",1988,0
"Nass","Sockeye","SEL",418,"Clements",1989,0
"Nass","Sockeye","SEL",418,"Clements",1990,0
"Nass","Sockeye","SEL",418,"Clements",1991,0
"Nass","Sockeye","SEL",418,"Clements",1992,0
"Nass","Sockeye","SEL",418,"Clements",1993,0
"Nass","Sockeye","SEL",418,"Clements",1994,0
"Nass","Sockeye","SEL",418,"Clements",1995,0
"Nass","Sockeye","SEL",418,"Clements",1996,0
"Nass","Sockeye","SEL",418,"Clements",1997,0
"Nass","Sockeye","SEL",418,"Clements",1998,0
"Nass","Sockeye","SEL",418,"Clements",1999,0
"Nass","Sockeye","SEL",418,"Clements",2000,0
"Nass","Sockeye","SEL",418,"Clements",2001,0
"Nass","Sockeye","SEL",418,"Clements",2002,0
"Nass","Sockeye","SEL",418,"Clements",2003,0
"Nass","Sockeye","SEL",418,"Clements",2004,0
"Nass","Sockeye","SEL",418,"Clements",2005,0
"Nass","Sockeye","SEL",418,"Clements",2006,0
"Nass","Sockeye","SEL",418,"Clements",2007,0
"Nass","Sockeye","SEL",418,"Clements",2008,0
"Nass","Sockeye","SEL",418,"Clements",2009,0
"Nass","Sockeye","SEL",418,"Clements",2010,0
"Nass","Sockeye","SEL",418,"Clements",2011,0
"Nass","Sockeye","SEL",418,"Clements",2012,0
"Nass","Sockeye","SEL",418,"Clements",2013,0
"Nass","Sockeye","SEL",418,"Clements",2014,0
"Nass","Sockeye","SEL",418,"Clements",2015,0
"Nass","Sockeye","SEL",418,"Clements",2017,0
"Nass","Sockeye","SEL",421,"Damdochax",1925,0
"Nass","Sockeye","SEL",421,"Damdochax",1926,0
"Nass","Sockeye","SEL",421,"Damdochax",1927,0
"Nass","Sockeye","SEL",421,"Damdochax",1928,0
"Nass","Sockeye","SEL",421,"Damdochax",1929,0
"Nass","Sockeye","SEL",421,"Damdochax",1931,0
"Nass","Sockeye","SEL",421,"Damdochax",1932,0
"Nass","Sockeye","SEL",421,"Damdochax",1933,0
"Nass","Sockeye","SEL",421,"Damdochax",1934,0
"Nass","Sockeye","SEL",421,"Damdochax",1935,0
"Nass","Sockeye","SEL",421,"Damdochax",1937,0
"Nass","Sockeye","SEL",421,"Damdochax",1945,0
"Nass","Sockeye","SEL",421,"Damdochax",1946,0
"Nass","Sockeye","SEL",421,"Damdochax",1950,0
"Nass","Sockeye","SEL",421,"Damdochax",1951,0
"Nass","Sockeye","SEL",421,"Damdochax",1952,0
"Nass","Sockeye","SEL",421,"Damdochax",1953,0
"Nass","Sockeye","SEL",421,"Damdochax",1954,0
"Nass","Sockeye","SEL",421,"Damdochax",1955,0
"Nass","Sockeye","SEL",421,"Damdochax",1956,5000
"Nass","Sockeye","SEL",421,"Damdochax",1957,20000
"Nass","Sockeye","SEL",421,"Damdochax",1958,0
"Nass","Sockeye","SEL",421,"Damdochax",1959,0
"Nass","Sockeye","SEL",421,"Damdochax",1960,0
"Nass","Sockeye","SEL",421,"Damdochax",1961,0
"Nass","Sockeye","SEL",421,"Damdochax",1962,0
"Nass","Sockeye","SEL",421,"Damdochax",1963,0
"Nass","Sockeye","SEL",421,"Damdochax",1964,7500
"Nass","Sockeye","SEL",421,"Damdochax",1965,3500
"Nass","Sockeye","SEL",421,"Damdochax",1966,3500
"Nass","Sockeye","SEL",421,"Damdochax",1967,3000
"Nass","Sockeye","SEL",421,"Damdochax",1968,5000
"Nass","Sockeye","SEL",421,"Damdochax",1969,15000
"Nass","Sockeye","SEL",421,"Damdochax",1970,12000
"Nass","Sockeye","SEL",421,"Damdochax",1971,15000
"Nass","Sockeye","SEL",421,"Damdochax",1972,12000
"Nass","Sockeye","SEL",421,"Damdochax",1973,3500
"Nass","Sockeye","SEL",421,"Damdochax",1974,2500
"Nass","Sockeye","SEL",421,"Damdochax",1975,2800
"Nass","Sockeye","SEL",421,"Damdochax",1976,10000
"Nass","Sockeye","SEL",421,"Damdochax",1977,8000
"Nass","Sockeye","SEL",421,"Damdochax",1978,3500
"Nass","Sockeye","SEL",421,"Damdochax",1979,700
"Nass","Sockeye","SEL",421,"Damdochax",1980,2000
"Nass","Sockeye","SEL",421,"Damdochax",1981,500
