"regionid","region","cuid","cu_name_pse","species_name","sppqualifiedid","locationid","location_name_pse","pointid","latitude","longitude","year","total_release","program","project","release_stage","cuid_broodstock","facilityid","release_type_pse"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24448,"CHILLIWACK/VEDDER RIVER",6354,52.358521,-121.402296,2016,122866,NA,NA,"Smolt",782,246,"Smolt"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24448,"CHILLIWACK/VEDDER RIVER",6354,52.358521,-121.402296,2017,122700,NA,NA,"Smolt",782,246,"Smolt"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24448,"CHILLIWACK/VEDDER RIVER",6354,52.358521,-121.402296,2018,125000,NA,NA,"Smolt",782,246,"Smolt"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24448,"CHILLIWACK/VEDDER RIVER",6354,52.358521,-121.402296,2019,137536,NA,NA,"Smolt",782,246,"Smolt"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24448,"CHILLIWACK/VEDDER RIVER",6354,52.358521,-121.402296,2020,129555,NA,NA,"Smolt",782,246,"Smolt"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24448,"CHILLIWACK/VEDDER RIVER",6354,52.358521,-121.402296,2021,116748,NA,NA,"Smolt",782,246,"Smolt"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24449,"HORSEFLY RIVER",6355,52.48532759,-121.3567822,1960,30000,NA,NA,"Egg",983,251,"Egg"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24450,"MCKINLEY CREEK",6356,50.75832941,-122.7813671,1961,199000,NA,NA,"Egg",780,251,"Egg"
4,"Fraser",780,"Mid Fraser Summer","Steelhead",10,24451,"TASEKO RIVER",6357,52.00760452,-123.6779135,1985,5900,NA,NA,"Fall Fry",780,256,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1982,29900,NA,NA,"Parr",781,266,"Smolt"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1983,39722,NA,NA,"Smolt",781,266,"Smolt"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1984,50919,NA,NA,"Smolt",781,266,"Smolt"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1985,73535,NA,NA,"Smolt",781,266,"Smolt"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1986,23290,NA,NA,"Parr",781,266,"Smolt"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1987,280100,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1988,181037,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1989,157183,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1990,154400,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1992,102757,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1991,218000,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1979,18200,NA,NA,"Fry",781,254,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24452,"BONAPARTE RIVER",6358,50.73888059,-121.2580687,1981,39248,NA,NA,"Smolt",781,266,"Smolt"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1984,52000,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1985,172277,NA,NA,"Eyed Egg",781,254,"Egg"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1986,135000,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1987,104000,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1988,36708,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1989,109285,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1990,115545,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1991,42500,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1992,53420,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1993,98904,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1994,64460,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24453,"COLDWATER RIVER",6359,50.11493173,-120.8045771,1995,123800,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24454,"DEADMAN RIVER",6360,50.74395225,-120.9190386,1985,52110,NA,NA,"Fall Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24454,"DEADMAN RIVER",6360,50.74395225,-120.9190386,1980,37000,NA,NA,"Fry",781,254,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24454,"DEADMAN RIVER",6360,50.74395225,-120.9190386,1990,85050,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24455,"HAT CREEK",6361,50.88396052,-121.4017816,1986,24000,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1986,32000,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1987,36800,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1989,36800,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1990,36800,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1993,35000,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1995,25680,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1982,28000,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1984,47000,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24456,"MAKA CREEK",6362,49.96552777,-121.0789799,1983,66630,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1993,58929,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1994,83184,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1995,59926,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1986,63000,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1991,91330,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1982,10000,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1983,15000,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1984,72800,NA,NA,"Fry",781,266,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1987,38800,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1988,97984,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1989,38200,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1990,54690,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24457,"SPIUS CREEK",6363,50.14632222,-121.020169,1992,53003,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24458,"THOMPSON RIVER",6364,50.23551402,-121.5848955,1986,186500,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24458,"THOMPSON RIVER",6364,50.23551402,-121.5848955,1987,88136,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24458,"THOMPSON RIVER",6364,50.23551402,-121.5848955,1988,87210,NA,NA,"Fall Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24458,"THOMPSON RIVER",6364,50.23551402,-121.5848955,1991,60050,NA,NA,"Fry",781,286,"Fry"
4,"Fraser",781,"Thompson Summer","Steelhead",10,24459,"TRANQUILLE RIVER",6365,50.71338115,-120.535209,1985,15000,NA,NA,"Fall Fry",781,266,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2005,24091,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1938,2e+05,NA,NA,"Eyed Egg",782,283,"Egg"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1939,5e+05,NA,NA,"Eyed Egg",782,283,"Egg"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1940,150000,NA,NA,"Eyed Egg",782,283,"Egg"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1941,1e+05,NA,NA,"Eyed Egg",782,283,"Egg"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1954,8000,NA,NA,"Parr",782,283,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1955,14300,NA,NA,"Smolt",980,283,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1957,7000,NA,NA,"Smolt",782,276,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1979,20670,NA,NA,"Unknown",980,254,"Unknown"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1980,22066,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1981,20860,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1982,25973,NA,NA,"Parr",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1983,2814,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1984,28478,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1985,35668,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1986,29221,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1987,20090,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1988,809,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1989,24280,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1990,26063,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1991,14336,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1992,22558,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1993,23168,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1994,14975,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1995,22898,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1996,11051,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1997,12512,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1998,13506,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,1999,4543,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2000,25447,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2001,22565,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2002,25781,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2003,24123,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2004,23273,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2006,25602,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2007,17707,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2008,26390,NA,NA,"Fingerling",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2009,21004,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2010,24652,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2011,31141,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2012,25354,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2013,19203,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2014,28967,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2015,33409,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2016,25489,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2017,32300,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2018,47181,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2019,18358,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2020,28866,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2021,36365,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24460,"ALOUETTE RIVER",6366,49.26516933,-122.7135836,2022,29548,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1984,16301,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1985,15640,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1986,11000,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1987,10561,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1988,7064,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1989,11928,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1990,17539,NA,NA,"Smolt",782,244,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1991,12500,NA,NA,"Fry",782,244,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1992,12500,NA,NA,"Fry",782,244,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1993,12527,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1994,4999,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1996,7778,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1997,8526,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1998,10014,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,1999,9790,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24461,"BIG SILVER CREEK",6367,49.56125526,-121.8510775,2000,7506,NA,NA,"Fry",782,254,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24462,"BIRKENHEAD RIVER",6368,50.30572451,-122.6057559,1990,9174,NA,NA,"Yearling",782,240,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24462,"BIRKENHEAD RIVER",6368,50.30572451,-122.6057559,1986,7805,NA,NA,"Fall Fry",782,240,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24462,"BIRKENHEAD RIVER",6368,50.30572451,-122.6057559,1987,6553,NA,NA,"Fall Fry",782,240,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24462,"BIRKENHEAD RIVER",6368,50.30572451,-122.6057559,1989,16181,NA,NA,"Smolt",782,240,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1984,3000,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1985,8114,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1986,10500,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1987,7743,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1988,10790,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1989,10000,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1997,4000,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1990,10351,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1991,2760,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1993,7936,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1992,10000,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1994,111,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1996,5000,NA,NA,"Smolt",980,254,"Smolt"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24463,"BRUNETTE RIVER",6369,49.21860234,-122.8898477,1921,26000,NA,NA,"Fry",981,250,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24464,"CENTRE CREEK",6370,49.10326289,-121.5365113,1940,180000,NA,NA,"Eyed Egg",782,283,"Egg"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24464,"CENTRE CREEK",6370,49.10326289,-121.5365113,1985,8603,NA,NA,"Fall Fry",782,246,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24464,"CENTRE CREEK",6370,49.10326289,-121.5365113,1982,11355,NA,NA,"Fry",782,246,"Fry"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24464,"CENTRE CREEK",6370,49.10326289,-121.5365113,1939,2e+05,NA,NA,"Eyed Egg",782,283,"Egg"
4,"Fraser",782,"Lower Fraser Winter","Steelhead",10,24465,"CHEAM SLOUGH",6371,49.2176035,-121.8049125,1938,40000,NA,NA,"Eyed Egg",782,283,"Egg"
