"region","species","cuid","cu_name_pse","abundance_type","year","perc_anom"
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2006,NA
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2007,-73
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2008,-82.5
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2009,-82.3
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2010,-80.8
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2011,-5.9
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2012,56.3
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2013,26.4
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2014,-6
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2015,-18
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2016,-31
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2017,-32.2
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2018,-13
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2019,10
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2020,65.5
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2021,228.8
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2022,359.1
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2023,315.9
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1976,NA
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1977,NA
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1978,NA
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1979,NA
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1980,-5.2
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1981,12.2
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1982,27.2
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1983,25.8
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1984,35.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1985,48.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1986,55.3
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1987,23.9
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1988,4.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1989,21.6
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1990,30.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1991,23.9
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1992,41.6
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1993,61.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1994,47.8
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1995,41.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1996,20.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1997,9.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1998,7.4
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",1999,-12.1
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2000,-32.2
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2001,-29.8
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2002,-18.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2003,-3.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2004,17.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2005,5.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2006,12.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2007,-8.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2008,-44.1
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2009,-53.4
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2010,-33.6
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2011,-26.9
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2012,-15.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2013,-9.9
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2014,5.5
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2015,-4.3
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2016,-22.2
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2017,-42.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2018,-35
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2019,-29.1
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2020,-41.7
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2021,-25.2
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2022,13.4
"Northern Transboundary","Sockeye",1038,"Klukshu","spawner",2023,29.2
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1986,NA
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1987,NA
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1988,NA
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1989,NA
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1990,116.1
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1991,22.1
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1992,60.9
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1993,120.8
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1994,84.7
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1995,74.9
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1996,213.2
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1997,146.9
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1998,104.8
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",1999,76.4
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2000,45.3
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2001,52
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2002,59.7
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2003,116.3
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2004,110
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2005,98.6
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2006,74
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2007,126.2
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2008,117.7
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2009,78.4
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2010,101.8
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2011,56.6
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2012,-5.3
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2013,-37.1
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2014,-53.8
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2015,-68.7
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2016,-67.6
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2017,-79
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2018,-80.5
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2019,-67.2
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2020,-76.5
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2021,-74
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2022,-70.4
"Northern Transboundary","Sockeye",1039,"Nesketahin","spawner",2023,-63.2
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2005,NA
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2006,NA
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2007,NA
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2008,NA
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2009,11.7
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2010,8.6
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2011,1.2
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2012,-8.7
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2013,-35.4
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2014,-29.3
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2015,-35.9
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2016,-36.9
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2017,-25
"East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)","spawner",2018,32.3
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2000,NA
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2001,NA
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2002,NA
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2003,NA
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2004,415
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2005,560.3
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2006,276.2
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2007,45.2
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2008,49.3
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2009,26.5
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2010,-31
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2011,-19
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2012,70.5
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2013,7.9
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2014,-41.7
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2015,-64.2
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2016,-72.2
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2017,-87.7
"East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)","spawner",2018,-90
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",1995,NA
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",1996,NA
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",1997,NA
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",1998,NA
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",1999,107.7
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2000,73.3
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2001,39.9
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2002,17.2
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2003,4.9
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2004,-10.8
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2005,-26.8
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2006,-40.5
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2007,-47.7
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2008,-52.7
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2009,-63.1
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2010,-62
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2011,-56.5
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2012,-52.3
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2013,-43.9
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2014,-20.1
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2015,-6.3
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2016,10.7
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2017,44.9
"East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)","spawner",2018,82.3
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",1995,NA
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",1996,NA
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",1997,NA
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",1998,NA
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",1999,-7.9
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2000,-24.7
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2001,-30
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2002,-21.2
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2003,-19.9
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2004,-22.6
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2005,-13.5
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2006,-8.8
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2007,-1.8
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2008,8
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2009,1.2
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2010,10.3
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2011,30.5
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2012,11.8
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2013,10
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2014,12.4
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2015,19
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2016,-1.3
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2017,12.8
"East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)","spawner",2018,19.8
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",1995,NA
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",1996,NA
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",1997,NA
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",1998,NA
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",1999,-34.3
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2000,-26.6
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2001,-8.6
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2002,9.6
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2003,30.4
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2004,48.6
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2005,58
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2006,56.8
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2007,48.8
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2008,28.9
"East Vancouver Island & Mainland Inlets","Chinook",325,"East Vancouver Island-Qualicum and Puntledge (Fall x-1)","spawner",2009,18.7
